Naam_2;?ID;RegioS;Perioden;Bevolkingsdichtheid_57;GemiddeldeHuishoudensgrootte_89;Woningdichtheid_93;Koopwoningen_94;Huurwoningen_95;EigendomOnbekend_96;Woningen_97;NietWoningen_98;GemiddeldeWoningwaarde_99;TotaalAantalBanen_112;ParticuliereHuishoudensExclStudenten_122;TypeEenpersoonshuishouden_123;TypeEenoudergezin_124;TypePaarZonderKind_125;TypePaarMetKindEren_126;BronInkomenAlsWerknemer_127;BronInkomenAlsZelfstandige_128;BronOverdrachtsinkomen_129;WoningbezitEigenWoning_130;WoningbezitHuurwoning_131
Lopik;11819;GM0331;1998JJ00;176;2.83;62;.;.;.;367;168;88;;;;;;;;;;;
Lopik;11820;GM0331;1999JJ00;177;2.84;62;.;.;.;373;168;88;;;;;;;;;;;
Lopik;11821;GM0331;2000JJ00;178;2.83;62;.;.;.;380;170;88;;;;;;;;;;;
Lopik;11822;GM0331;2001JJ00;180;2.81;64;.;.;.;777;222;174;;;;;;;;;;;
Lopik;11823;GM0331;2002JJ00;180;2.80;65;.;.;.;786;221;174;;;;;;;;;;;
Lopik;11824;GM0331;2003JJ00;181;2.78;64;.;.;.;796;225;174;;;;;;;;;;;
Lopik;11825;GM0331;2004JJ00;183;2.78;65;.;.;.;814;228;174;;;;;;;;;;;
Lopik;11826;GM0331;2005JJ00;184;2.77;65;.;.;.;1160;221;252;;;;;;;;;;;
Lopik;11827;GM0331;2006JJ00;184;2.75;66;72.1;24.4;3.5;1191;245;252;;;;;;;;;;;
Lopik;11828;GM0331;2007JJ00;185;2.72;66;71.5;24.4;4.1;1315;268;273;;;;;;;;;;;
Lopik;11829;GM0331;2008JJ00;186;2.67;68;73.3;24.4;2.3;1418;296;291;4.1;;;;;;;;;;
Lopik;11830;GM0331;2009JJ00;187;2.66;68;73.9;25.2;0.9;1479;309;301;3.9;;;;;;;;;;
Lopik;11831;GM0331;2010JJ00;187;2.66;69;74.1;25.2;0.7;1495;324;304;4.2;;;;;;;;;;
Lopik;11832;GM0331;2011JJ00;186;2.66;69;73.6;25.7;0.8;1477;335;299;4.4;44.3;23.3;35.3;42.1;58.5;45.9;66.9;29.0;50.4;26.8
Lopik;11833;GM0331;2012JJ00;185;2.65;70;73.9;24.7;1.3;1467;329;295;4.2;43.6;23.9;35.1;42.7;56.3;46.4;60.7;29.7;49.6;26.0
Lopik;11834;GM0331;2013JJ00;185;2.63;71;74.3;25.5;0.2;1422;317;285;4.1;44.8;24.2;35.3;42.4;59.6;48.5;61.2;30.8;51.2;26.5
Lopik;11835;GM0331;2014JJ00;185;2.63;71;74.3;25.4;0.3;1338;312;269;3.8;47.1;25.6;36.0;45.3;62.6;49.3;71.5;31.9;54.2;26.4
Lopik;11836;GM0331;2015JJ00;186;2.62;71;73.2;26.5;0.4;1329;306;262;4.0;46.3;24.9;36.2;44.3;62.1;50.4;61.2;32.8;53.2;26.5
Lopik;11837;GM0331;2016JJ00;187;2.60;73;72.3;27.2;0.4;1364;290;264;4.0;48.2;27.0;37.2;46.7;63.9;52.6;64.4;33.2;55.3;27.7
Lopik;11838;GM0331;2017JJ00;188;2.58;73;72.7;26.9;0.4;1402;294;269;4.2;50.2;25.8;38.7;48.7;68.2;53.9;69.2;34.8;57.6;28.6
Lopik;11839;GM0331;2018JJ00;190;2.57;74;72.7;26.6;0.6;1442;300;274;4.2;50.7;26.9;38.3;48.8;69.2;55.1;70.7;32.8;58.2;28.4
Lopik;11840;GM0331;2019JJ00;192;2.56;75;74.5;25.2;0.2;1542;292;294;4.2;54.8;30.9;41.8;51.0;75.2;57.6;82.0;35.9;63.0;30.2
Lopik;11841;GM0331;2020JJ00;191;2.54;76;74.2;25.6;0.2;1676;299;311;4.2;56.0;.;.;.;.;60.8;.;.;64.6;.
Lopik;11842;GM0331;2021JJ00;191;2.53;77;73.6;26.2;0.2;;;347;;;;;;;;;;;
Lopik;11843;GM0331;2022JJ00;192;2.51;77;;;;;;384;;;;;;;;;;;
Losser;11872;GM0168;1995JJ00;229;2.77;78;.;.;.;.;.;.;;;;;;;;;;;
Losser;11873;GM0168;1996JJ00;229;2.76;80;.;.;.;.;.;.;;;;;;;;;;;
Losser;11874;GM0168;1997JJ00;229;2.74;80;.;.;.;572;174;74;;;;;;;;;;;
Losser;11875;GM0168;1998JJ00;228;2.71;81;.;.;.;576;180;74;;;;;;;;;;;
Losser;11876;GM0168;1999JJ00;225;2.69;81;.;.;.;580;192;74;;;;;;;;;;;
Losser;11877;GM0168;2000JJ00;227;2.66;83;.;.;.;614;197;75;;;;;;;;;;;
Losser;11878;GM0168;2001JJ00;230;2.64;84;.;.;.;1128;283;136;;;;;;;;;;;
Losser;11879;GM0168;2002JJ00;229;2.64;84;.;.;.;1151;283;137;;;;;;;;;;;
Losser;11880;GM0168;2003JJ00;228;2.63;85;.;.;.;1167;287;137;;;;;;;;;;;
Losser;11881;GM0168;2004JJ00;227;2.62;85;.;.;.;1189;292;138;;;;;;;;;;;
Losser;11882;GM0168;2005JJ00;227;2.60;86;.;.;.;1801;338;213;;;;;;;;;;;
Losser;11883;GM0168;2006JJ00;227;2.58;86;67.9;29.5;2.6;1810;341;213;;;;;;;;;;;
Losser;11884;GM0168;2007JJ00;227;2.56;86;68.5;29.1;2.5;1929;342;224;;;;;;;;;;;
Losser;11885;GM0168;2008JJ00;227;2.54;86;68.7;28.3;3.0;2041;348;233;6.9;;;;;;;;;;
Losser;11886;GM0168;2009JJ00;228;2.50;88;68.8;31.0;0.2;2069;347;235;6.4;;;;;;;;;;
Losser;11887;GM0168;2010JJ00;229;2.46;88;68.9;30.9;0.2;2059;398;233;6.4;;;;;;;;;;
Losser;11888;GM0168;2011JJ00;229;2.46;88;68.1;31.8;0.1;2007;394;226;6.2;38.2;20.5;37.5;36.7;51.3;43.0;66.4;26.9;44.3;24.0
Losser;11889;GM0168;2012JJ00;229;2.44;94;68.7;29.8;1.5;1988;413;222;6.3;37.8;20.9;30.6;36.7;51.6;42.9;61.1;27.3;43.8;23.9
Losser;11890;GM0168;2013JJ00;228;2.41;95;67.9;30.2;1.9;1941;418;216;6.1;37.6;20.8;31.2;36.8;51.7;44.2;58.7;26.4;43.9;23.2
Losser;11891;GM0168;2014JJ00;229;2.43;96;67.5;30.8;1.6;1857;404;206;6.4;39.9;21.7;31.9;39.0;55.0;45.1;70.5;28.7;46.4;24.4
Losser;11892;GM0168;2015JJ00;227;2.41;96;67.4;30.8;1.8;1818;395;202;6.5;39.5;22.0;32.1;38.3;54.8;46.6;58.8;28.0;45.8;24.7
Losser;11893;GM0168;2016JJ00;227;2.38;97;67.3;31.0;1.7;1851;396;203;6.5;40.9;22.9;33.5;39.6;57.8;47.5;65.5;28.8;47.5;25.2
Losser;11894;GM0168;2017JJ00;228;2.37;97;66.6;31.8;1.6;1882;380;204;6.8;42.9;23.1;37.5;41.9;60.5;48.3;70.7;31.5;49.9;26.5
Losser;11895;GM0168;2018JJ00;228;2.37;98;67.8;30.7;1.5;1996;398;216;7.0;43.3;23.7;35.2;42.0;62.0;49.4;74.0;29.9;50.4;26.1
Losser;11896;GM0168;2019JJ00;229;2.36;99;68.3;31.5;0.2;2136;387;234;7.1;47.1;24.9;37.3;46.1;67.8;51.6;96.0;32.5;55.3;27.2
Losser;11897;GM0168;2020JJ00;230;2.36;99;68.9;30.9;0.2;2296;386;248;7.0;48.7;25.9;.;47.1;70.7;54.3;.;33.2;57.2;27.9
Losser;11898;GM0168;2021JJ00;232;2.36;100;69.3;30.6;0.1;;;266;;;;;;;;;;;
Losser;11899;GM0168;2022JJ00;234;2.35;101;;;;;;296;;;;;;;;;;;
Maasdriel;12124;GM0263;1995JJ00;350;2.83;121;.;.;.;.;.;.;;;;;;;;;;;
Maasdriel;12125;GM0263;1996JJ00;352;2.81;123;.;.;.;.;.;.;;;;;;;;;;;
Maasdriel;12126;GM0263;1997JJ00;356;2.80;126;.;.;.;270;97;91;;;;;;;;;;;
Maasdriel;12127;GM0263;1998JJ00;359;2.78;127;.;.;.;282;106;90;;;;;;;;;;;
Maasdriel;12128;GM0263;1999JJ00;343;2.68;125;.;.;.;684;259;88;;;;;;;;;;;
Maasdriel;12129;GM0263;2000JJ00;345;2.67;128;.;.;.;690;264;87;;;;;;;;;;;
Maasdriel;12130;GM0263;2001JJ00;350;2.66;130;.;.;.;1339;354;165;;;;;;;;;;;
Maasdriel;12131;GM0263;2002JJ00;353;2.66;130;.;.;.;1352;361;165;;;;;;;;;;;
Maasdriel;12132;GM0263;2003JJ00;355;2.65;132;.;.;.;1362;367;165;;;;;;;;;;;
Maasdriel;12133;GM0263;2004JJ00;355;2.63;133;.;.;.;1369;373;166;;;;;;;;;;;
Maasdriel;12134;GM0263;2005JJ00;355;2.62;133;.;.;.;2266;425;271;;;;;;;;;;;
Maasdriel;12135;GM0263;2006JJ00;357;2.62;134;65.7;31.8;2.4;2266;425;270;;;;;;;;;;;
Maasdriel;12136;GM0263;2007JJ00;356;2.59;135;65.7;31.3;3.1;2427;461;287;;;;;;;;;;;
Maasdriel;12137;GM0263;2008JJ00;358;2.58;135;65.9;30.8;3.4;2599;496;307;8.8;;;;;;;;;;
Maasdriel;12138;GM0263;2009JJ00;360;2.54;137;66.6;32.5;0.9;2684;528;313;9.0;;;;;;;;;;
Maasdriel;12139;GM0263;2010JJ00;360;2.53;138;66.0;33.1;0.9;2727;545;311;9.4;;;;;;;;;;
Maasdriel;12140;GM0263;2011JJ00;363;2.52;139;64.9;33.8;1.2;2712;534;306;9.8;42.3;21.3;35.9;40.4;57.3;45.4;64.4;27.2;50.3;24.7
Maasdriel;12141;GM0263;2012JJ00;364;2.49;144;67.8;31.1;1.1;2608;531;292;9.3;41.8;21.7;34.4;40.7;56.6;45.8;60.8;27.3;49.6;24.6
Maasdriel;12142;GM0263;2013JJ00;364;2.47;144;68.4;30.9;0.7;2528;500;280;9.2;41.7;21.9;34.2;40.7;56.6;46.5;58.6;27.5;49.6;24.1
Maasdriel;12143;GM0263;2014JJ00;365;2.45;145;68.7;30.7;0.7;2400;491;265;8.9;44.6;23.1;34.0;44.2;61.0;46.9;69.4;30.7;53.3;25.1
Maasdriel;12144;GM0263;2015JJ00;366;2.44;146;68.8;30.7;0.5;2326;522;253;8.8;43.3;22.7;36.1;42.1;59.8;48.1;60.7;28.7;51.5;24.9
Maasdriel;12145;GM0263;2016JJ00;364;2.42;147;70.5;29.1;0.4;2351;524;255;9.0;45.4;24.1;37.5;44.1;63.4;50.1;66.6;29.5;54.0;25.9
