;Perioden_Title;gemiddelde verkoopprijs.GemiddeldeVerkoopprijs_1;GemiddeldeBevolking_2;RegioS_Title;Bevolkingsdichtheid_57;Woningdichtheid_93;Woningen_97;Jaar;Hypotheekrente
17870;2018;283563.0;18983.5;West Maas en Waal;246.0;104.0;1874;2018;1.68
17871;2019;308391.0;19200.0;West Maas en Waal;249.0;106.0;1924;2019;1.94
17872;2020;323567.0;19452.5;West Maas en Waal;252.0;107.0;2133;2020;1.88
17873;2021;401160.0;19628.0;West Maas en Waal;255.0;109.0;;2021;1.43
17874;1995;92285.0;8015.5;Westerbork;;;;1995;7.12
17875;1996;99538.0;8195.0;Westerbork;;;;1996;6.25
17876;1997;114244.0;8392.5;Westerbork;;;;1997;5.82
17877;1998;;;Westerbork;;;;1998;5.56
17878;1999;;;Westerbork;;;;1999;5.14
17879;2000;;;Westerbork;;;;2000;5.88
17880;2001;;;Westerbork;;;;2001;5.88
17881;2002;;;Westerbork;;;;2002;5.33
17882;2003;;;Westerbork;;;;2003;3.85
17883;2004;;;Westerbork;;;;2004;4.15
17884;2005;;;Westerbork;;;;2005;3.2
17885;2006;;;Westerbork;;;;2006;3.7
17886;2007;;;Westerbork;;;;2007;3.84
17887;2008;;;Westerbork;;;;2008;5.34
17888;2009;;;Westerbork;;;;2009;4.86
17889;2010;;;Westerbork;;;;2010;4.52
17890;2011;;;Westerbork;;;;2011;4.22
17891;2012;;;Westerbork;;;;2012;3.65
17892;2013;;;Westerbork;;;;2013;3.51
17893;2014;;;Westerbork;;;;2014;3.1
17894;2015;;;Westerbork;;;;2015;2.28
17895;2016;;;Westerbork;;;;2016;1.62
17896;2017;;;Westerbork;;;;2017;2.23
17897;2018;;;Westerbork;;;;2018;1.68
17898;2019;;;Westerbork;;;;2019;1.94
17899;2020;;;Westerbork;;;;2020;1.88
17900;2021;;;Westerbork;;;;2021;1.43
17901;1995;132353.0;1830.5;Westerhoven;;;;1995;7.12
17902;1996;116628.0;1831.0;Westerhoven;;;;1996;6.25
17903;1997;;;Westerhoven;;;;1997;5.82
17904;1998;;;Westerhoven;;;;1998;5.56
17905;1999;;;Westerhoven;;;;1999;5.14
17906;2000;;;Westerhoven;;;;2000;5.88
17907;2001;;;Westerhoven;;;;2001;5.88
17908;2002;;;Westerhoven;;;;2002;5.33
17909;2003;;;Westerhoven;;;;2003;3.85
17910;2004;;;Westerhoven;;;;2004;4.15
17911;2005;;;Westerhoven;;;;2005;3.2
17912;2006;;;Westerhoven;;;;2006;3.7
17913;2007;;;Westerhoven;;;;2007;3.84
17914;2008;;;Westerhoven;;;;2008;5.34
17915;2009;;;Westerhoven;;;;2009;4.86
17916;2010;;;Westerhoven;;;;2010;4.52
17917;2011;;;Westerhoven;;;;2011;4.22
17918;2012;;;Westerhoven;;;;2012;3.65
17919;2013;;;Westerhoven;;;;2013;3.51
17920;2014;;;Westerhoven;;;;2014;3.1
17921;2015;;;Westerhoven;;;;2015;2.28
17922;2016;;;Westerhoven;;;;2016;1.62
17923;2017;;;Westerhoven;;;;2017;2.23
17924;2018;;;Westerhoven;;;;2018;1.68
17925;2019;;;Westerhoven;;;;2019;1.94
17926;2020;;;Westerhoven;;;;2020;1.88
17927;2021;;;Westerhoven;;;;2021;1.43
17928;1995;103520.0;13070.0;Wester-Koggenland;;;;1995;7.12
17929;1996;115898.0;13152.5;Wester-Koggenland;;;;1996;6.25
17930;1997;115901.0;13212.5;Wester-Koggenland;;;;1997;5.82
17931;1998;131576.0;13239.0;Wester-Koggenland;;;;1998;5.56
17932;1999;156271.0;13335.0;Wester-Koggenland;;;;1999;5.14
17933;2000;169871.0;13494.0;Wester-Koggenland;;;;2000;5.88
17934;2001;213139.0;13613.0;Wester-Koggenland;;;;2001;5.88
17935;2002;231193.0;13708.5;Wester-Koggenland;;;;2002;5.33
17936;2003;221357.0;13833.0;Wester-Koggenland;;;;2003;3.85
17937;2004;226311.0;13972.0;Wester-Koggenland;;;;2004;4.15
17938;2005;236748.0;14116.0;Wester-Koggenland;;;;2005;3.2
17939;2006;246567.0;14241.5;Wester-Koggenland;;;;2006;3.7
17940;2007;;;Wester-Koggenland;;;;2007;3.84
17941;2008;;;Wester-Koggenland;;;;2008;5.34
17942;2009;;;Wester-Koggenland;;;;2009;4.86
17943;2010;;;Wester-Koggenland;;;;2010;4.52
17944;2011;;;Wester-Koggenland;;;;2011;4.22
17945;2012;;;Wester-Koggenland;;;;2012;3.65
17946;2013;;;Wester-Koggenland;;;;2013;3.51
17947;2014;;;Wester-Koggenland;;;;2014;3.1
17948;2015;;;Wester-Koggenland;;;;2015;2.28
17949;2016;;;Wester-Koggenland;;;;2016;1.62
17950;2017;;;Wester-Koggenland;;;;2017;2.23
17951;2018;;;Wester-Koggenland;;;;2018;1.68
17952;2019;;;Wester-Koggenland;;;;2019;1.94
17953;2020;;;Wester-Koggenland;;;;2020;1.88
17954;2021;;;Wester-Koggenland;;;;2021;1.43
17955;1995;;;Westerkwartier;;;;1995;7.12
17956;1996;;;Westerkwartier;;;;1996;6.25
17957;1997;;;Westerkwartier;;;;1997;5.82
17958;1998;;;Westerkwartier;;;;1998;5.56
17959;1999;;;Westerkwartier;;;;1999;5.14
17960;2000;;;Westerkwartier;;;;2000;5.88
17961;2001;;;Westerkwartier;;;;2001;5.88
17962;2002;;;Westerkwartier;;;;2002;5.33
17963;2003;;;Westerkwartier;;;;2003;3.85
17964;2004;;;Westerkwartier;;;;2004;4.15
17965;2005;;;Westerkwartier;;;;2005;3.2
17966;2006;;;Westerkwartier;;;;2006;3.7
17967;2007;;;Westerkwartier;;;;2007;3.84
17968;2008;;;Westerkwartier;;;;2008;5.34
17969;2009;;;Westerkwartier;;;;2009;4.86
17970;2010;;;Westerkwartier;;;;2010;4.52
17971;2011;;;Westerkwartier;;;;2011;4.22
17972;2012;;;Westerkwartier;;;;2012;3.65
17973;2013;;;Westerkwartier;;;;2013;3.51
17974;2014;;;Westerkwartier;;;;2014;3.1
17975;2015;;;Westerkwartier;;;;2015;2.28
17976;2016;;;Westerkwartier;;;;2016;1.62
17977;2017;;;Westerkwartier;;;;2017;2.23
17978;2018;;;Westerkwartier;;;;2018;1.68
17979;2019;240808.0;63180.0;Westerkwartier;174.0;75.0;5480;2019;1.94
17980;2020;274333.0;63503.5;Westerkwartier;175.0;75.0;5787;2020;1.88
17981;2021;303468.0;63992.0;Westerkwartier;176.0;76.0;;2021;1.43
17982;1995;125340.0;6062.0;Westerschouwen;;;;1995;7.12
17983;1996;137579.0;6158.5;Westerschouwen;;;;1996;6.25
17984;1997;;;Westerschouwen;;;;1997;5.82
17985;1998;;;Westerschouwen;;;;1998;5.56
17986;1999;;;Westerschouwen;;;;1999;5.14
17987;2000;;;Westerschouwen;;;;2000;5.88
17988;2001;;;Westerschouwen;;;;2001;5.88
17989;2002;;;Westerschouwen;;;;2002;5.33
17990;2003;;;Westerschouwen;;;;2003;3.85
17991;2004;;;Westerschouwen;;;;2004;4.15
17992;2005;;;Westerschouwen;;;;2005;3.2
17993;2006;;;Westerschouwen;;;;2006;3.7
17994;2007;;;Westerschouwen;;;;2007;3.84
17995;2008;;;Westerschouwen;;;;2008;5.34
17996;2009;;;Westerschouwen;;;;2009;4.86
17997;2010;;;Westerschouwen;;;;2010;4.52
17998;2011;;;Westerschouwen;;;;2011;4.22
17999;2012;;;Westerschouwen;;;;2012;3.65
18000;2013;;;Westerschouwen;;;;2013;3.51
18001;2014;;;Westerschouwen;;;;2014;3.1
18002;2015;;;Westerschouwen;;;;2015;2.28
18003;2016;;;Westerschouwen;;;;2016;1.62
18004;2017;;;Westerschouwen;;;;2017;2.23
18005;2018;;;Westerschouwen;;;;2018;1.68
18006;2019;;;Westerschouwen;;;;2019;1.94
18007;2020;;;Westerschouwen;;;;2020;1.88
18008;2021;;;Westerschouwen;;;;2021;1.43
18009;1995;;;Westerveld;;;;1995;7.12
18010;1996;;;Westerveld;;;;1996;6.25
18011;1997;;;Westerveld;;;;1997;5.82
18012;1998;142229.0;18593.0;Westerveld;66.0;27.0;630;1998;5.56
18013;1999;172545.0;18788.5;Westerveld;67.0;27.0;652;1999;5.14
18014;2000;220357.0;18915.5;Westerveld;67.0;27.0;663;2000;5.88
18015;2001;216729.0;19050.5;Westerveld;68.0;27.0;1247;2001;5.88
18016;2002;256308.0;19127.5;Westerveld;68.0;27.0;1256;2002;5.33
18017;2003;230111.0;19066.5;Westerveld;68.0;28.0;1264;2003;3.85
18018;2004;228866.0;19083.5;Westerveld;68.0;28.0;1277;2004;4.15
18019;2005;258032.0;19193.5;Westerveld;69.0;28.0;1971;2005;3.2
18020;2006;247868.0;19271.5;Westerveld;69.0;28.0;1984;2006;3.7
18021;2007;286428.0;19310.0;Westerveld;69.0;28.0;2080;2007;3.84
18022;2008;282334.0;19317.5;Westerveld;69.0;28.0;2250;2008;5.34
18023;2009;255213.0;19322.0;Westerveld;69.0;28.0;2364;2009;4.86
18024;2010;242486.0;19353.5;Westerveld;69.0;28.0;2452;2010;4.52
18025;2011;244033.0;19281.5;Westerveld;69.0;28.0;2434;2011;4.22
18026;2012;242676.0;19144.5;Westerveld;69.0;29.0;2352;2012;3.65
18027;2013;211261.0;19012.0;Westerveld;69.0;30.0;2246;2013;3.51
18028;2014;216323.0;19009.0;Westerveld;68.0;30.0;2102;2014;3.1
18029;2015;224984.0;19012.5;Westerveld;69.0;30.0;2041;2015;2.28
18030;2016;234044.0;19012.0;Westerveld;68.0;30.0;2020;2016;1.62
18031;2017;245515.0;19118.0;Westerveld;69.0;30.0;2074;2017;2.23
18032;2018;265251.0;19250.0;Westerveld;69.0;30.0;2174;2018;1.68
18033;2019;279468.0;19404.0;Westerveld;70.0;31.0;2304;2019;1.94
18034;2020;312598.0;19560.5;Westerveld;70.0;31.0;2458;2020;1.88
18035;2021;386678.0;19757.5;Westerveld;71.0;31.0;;2021;1.43
18036;1995;96334.0;15928.5;Westervoort;2237.0;820.0;.;1995;7.12
18037;1996;102769.0;16029.0;Westervoort;2252.0;825.0;.;1996;6.25
18038;1997;120694.0;16058.0;Westervoort;2239.0;824.0;476;1997;5.82
18039;1998;120644.0;16089.0;Westervoort;2234.0;837.0;483;1998;5.56
18040;1999;141748.0;16183.0;Westervoort;2248.0;842.0;491;1999;5.14
18041;2000;164285.0;16189.0;Westervoort;2263.0;844.0;491;2000;5.88
18042;2001;175369.0;16182.5;Westervoort;2253.0;850.0;782;2001;5.88
18043;2002;192466.0;16187.0;Westervoort;2262.0;852.0;786;2002;5.33
18044;2003;206207.0;16115.0;Westervoort;2274.0;860.0;787;2003;3.85
18045;2004;183359.0;16006.5;Westervoort;2261.0;862.0;791;2004;4.15
18046;2005;194871.0;15837.5;Westervoort;2244.0;865.0;1169;2005;3.2
18047;2006;203686.0;15664.5;Westervoort;2218.0;867.0;1170;2006;3.7
18048;2007;213026.0;15538.5;Westervoort;2199.0;867.0;1233;2007;3.84
18049;2008;207104.0;15377.5;Westervoort;2182.0;869.0;1284;2008;5.34
18050;2009;198378.0;15257.0;Westervoort;2154.0;877.0;1316;2009;4.86
18051;2010;183532.0;15286.5;Westervoort;2148.0;897.0;1323;2010;4.52
18052;2011;190203.0;15315.0;Westervoort;2174.0;905.0;1311;2011;4.22
18053;2012;189108.0;15246.5;Westervoort;2168.0;909.0;1301;2012;3.65
18054;2013;171447.0;15168.5;Westervoort;2167.0;916.0;1240;2013;3.51
18055;2014;194082.0;15065.0;Westervoort;2158.0;920.0;1184;2014;3.1
18056;2015;179129.0;14996.5;Westervoort;2137.0;933.0;1134;2015;2.28
18057;2016;193170.0;14996.0;Westervoort;2135.0;936.0;1137;2016;1.62
18058;2017;205864.0;15003.0;Westervoort;2133.0;941.0;1164;2017;2.23
18059;2018;230826.0;14979.5;Westervoort;2136.0;948.0;1233;2018;1.68
18060;2019;249739.0;14957.5;Westervoort;2126.0;952.0;1347;2019;1.94
18061;2020;278047.0;14992.5;Westervoort;2130.0;956.0;1474;2020;1.88
18062;2021;320036.0;14979.0;Westervoort;2136.0;959.0;;2021;1.43
18063;1995;;;Westerwolde;;;;1995;7.12
18064;1996;;;Westerwolde;;;;1996;6.25
18065;1997;;;Westerwolde;;;;1997;5.82
18066;1998;;;Westerwolde;;;;1998;5.56
18067;1999;;;Westerwolde;;;;1999;5.14
18068;2000;;;Westerwolde;;;;2000;5.88
18069;2001;;;Westerwolde;;;;2001;5.88
18070;2002;;;Westerwolde;;;;2002;5.33
18071;2003;;;Westerwolde;;;;2003;3.85
18072;2004;;;Westerwolde;;;;2004;4.15
18073;2005;;;Westerwolde;;;;2005;3.2
18074;2006;;;Westerwolde;;;;2006;3.7
18075;2007;;;Westerwolde;;;;2007;3.84
18076;2008;;;Westerwolde;;;;2008;5.34
18077;2009;;;Westerwolde;;;;2009;4.86
18078;2010;;;Westerwolde;;;;2010;4.52
18079;2011;;;Westerwolde;;;;2011;4.22
18080;2012;;;Westerwolde;;;;2012;3.65
18081;2013;;;Westerwolde;;;;2013;3.51
18082;2014;;;Westerwolde;;;;2014;3.1
18083;2015;;;Westerwolde;;;;2015;2.28
18084;2016;;;Westerwolde;;;;2016;1.62
18085;2017;;;Westerwolde;;;;2017;2.23
18086;2018;187235.0;24941.5;Westerwolde;90.0;43.0;1889;2018;1.68
18087;2019;210185.0;25466.0;Westerwolde;91.0;43.0;1953;2019;1.94
18088;2020;236867.0;25974.0;Westerwolde;93.0;43.0;2032;2020;1.88
18089;2021;288183.0;26393.0;Westerwolde;95.0;43.0;;2021;1.43
18090;1995;59774.0;2722.5;Westkapelle;;;;1995;7.12
18091;1996;67340.0;2730.5;Westkapelle;;;;1996;6.25
18092;1997;;;Westkapelle;;;;1997;5.82
18093;1998;;;Westkapelle;;;;1998;5.56
18094;1999;;;Westkapelle;;;;1999;5.14
18095;2000;;;Westkapelle;;;;2000;5.88
18096;2001;;;Westkapelle;;;;2001;5.88
18097;2002;;;Westkapelle;;;;2002;5.33
18098;2003;;;Westkapelle;;;;2003;3.85
18099;2004;;;Westkapelle;;;;2004;4.15
18100;2005;;;Westkapelle;;;;2005;3.2
18101;2006;;;Westkapelle;;;;2006;3.7
18102;2007;;;Westkapelle;;;;2007;3.84
18103;2008;;;Westkapelle;;;;2008;5.34
18104;2009;;;Westkapelle;;;;2009;4.86
18105;2010;;;Westkapelle;;;;2010;4.52
18106;2011;;;Westkapelle;;;;2011;4.22
18107;2012;;;Westkapelle;;;;2012;3.65
18108;2013;;;Westkapelle;;;;2013;3.51
18109;2014;;;Westkapelle;;;;2014;3.1
18110;2015;;;Westkapelle;;;;2015;2.28
18111;2016;;;Westkapelle;;;;2016;1.62
18112;2017;;;Westkapelle;;;;2017;2.23
18113;2018;;;Westkapelle;;;;2018;1.68
18114;2019;;;Westkapelle;;;;2019;1.94
18115;2020;;;Westkapelle;;;;2020;1.88
18116;2021;;;Westkapelle;;;;2021;1.43
18117;1995;;;Westland;;;;1995;7.12
18118;1996;;;Westland;;;;1996;6.25
18119;1997;;;Westland;;;;1997;5.82
18120;1998;;;Westland;;;;1998;5.56
18121;1999;;;Westland;;;;1999;5.14
18122;2000;;;Westland;;;;2000;5.88
18123;2001;;;Westland;;;;2001;5.88
18124;2002;;;Westland;;;;2002;5.33
18125;2003;;;Westland;;;;2003;3.85
18126;2004;246706.0;97564.0;Westland;1217.0;471.0;5602;2004;4.15
18127;2005;249235.0;98093.0;Westland;1225.0;477.0;8744;2005;3.2
18128;2006;266834.0;98598.5;Westland;1233.0;485.0;8909;2006;3.7
18129;2007;276067.0;99084.0;Westland;1240.0;489.0;9892;2007;3.84
18130;2008;292810.0;99367.5;Westland;1246.0;494.0;10718;2008;5.34
18131;2009;270217.0;99576.5;Westland;1250.0;498.0;11105;2009;4.86
18132;2010;265142.0;99746.5;Westland;1254.0;502.0;11321;2010;4.52
18133;2011;262787.0;100878.0;Westland;1255.0;506.0;11186;2011;4.22
18134;2012;236049.0;102339.0;Westland;1282.0;513.0;11111;2012;3.65
18135;2013;225748.0;102969.5;Westland;1291.0;518.0;10774;2013;3.51
18136;2014;235097.0;103771.5;Westland;1298.0;524.0;10233;2014;3.1
18137;2015;225034.0;104631.0;Westland;1311.0;532.0;9952;2015;2.28
18138;2016;248559.0;105296.0;Westland;1292.0;525.0;10130;2016;1.62
18139;2017;268966.0;106562.0;Westland;1300.0;532.0;10499;2017;2.23
18140;2018;302052.0;108047.5;Westland;1323.0;537.0;11384;2018;1.68
18141;2019;326304.0;109489.0;Westland;1336.0;547.0;12536;2019;1.94
18142;2020;355864.0;110878.5;Westland;1358.0;554.0;13923;2020;1.88
18143;2021;418802.0;111915.0;Westland;1370.0;565.0;;2021;1.43
18144;1995;77427.0;24616.0;Weststellingwerf;109.0;44.0;.;1995;7.12
18145;1996;89713.0;24724.0;Weststellingwerf;110.0;45.0;.;1996;6.25
18146;1997;93244.0;24765.0;Weststellingwerf;110.0;45.0;544;1997;5.82
18147;1998;106106.0;24808.0;Weststellingwerf;110.0;46.0;555;1998;5.56
18148;1999;131449.0;24923.5;Weststellingwerf;111.0;46.0;572;1999;5.14
18149;2000;158483.0;25118.5;Weststellingwerf;112.0;47.0;581;2000;5.88
18150;2001;169915.0;25325.0;Weststellingwerf;113.0;47.0;1177;2001;5.88
18151;2002;193644.0;25602.5;Weststellingwerf;113.0;47.0;1191;2002;5.33
18152;2003;194876.0;25896.0;Weststellingwerf;116.0;48.0;1194;2003;3.85
18153;2004;204096.0;25974.0;Weststellingwerf;117.0;48.0;1215;2004;4.15
18154;2005;209581.0;25732.5;Weststellingwerf;117.0;48.0;1856;2005;3.2
18155;2006;209243.0;25503.5;Weststellingwerf;115.0;49.0;1868;2006;3.7
18156;2007;222466.0;25587.0;Weststellingwerf;115.0;49.0;2049;2007;3.84
18157;2008;223294.0;25738.0;Weststellingwerf;116.0;50.0;2191;2008;5.34
18158;2009;212446.0;25815.5;Weststellingwerf;117.0;50.0;2269;2009;4.86
18159;2010;215975.0;25837.5;Weststellingwerf;117.0;50.0;2304;2010;4.52
18160;2011;192389.0;25813.0;Weststellingwerf;117.0;51.0;2216;2011;4.22
18161;2012;183758.0;25687.5;Weststellingwerf;117.0;51.0;2160;2012;3.65
18162;2013;183733.0;25524.5;Weststellingwerf;116.0;51.0;2097;2013;3.51
18163;2014;181657.0;25489.5;Weststellingwerf;115.0;51.0;1980;2014;3.1
18164;2015;192375.0;25522.5;Weststellingwerf;116.0;52.0;1852;2015;2.28
18165;2016;202572.0;25564.0;Weststellingwerf;116.0;52.0;1924;2016;1.62
18166;2017;212232.0;25664.0;Weststellingwerf;116.0;52.0;1987;2017;2.23
18167;2018;226911.0;25780.0;Weststellingwerf;117.0;53.0;2137;2018;1.68
18168;2019;233375.0;25877.0;Weststellingwerf;117.0;53.0;2184;2019;1.94
18169;2020;264528.0;26022.0;Weststellingwerf;118.0;53.0;2352;2020;1.88
18170;2021;318872.0;26204.0;Weststellingwerf;119.0;53.0;;2021;1.43
18171;1995;136707.0;13726.5;Westvoorne;254.0;101.0;.;1995;7.12
18172;1996;146646.0;13873.0;Westvoorne;258.0;103.0;.;1996;6.25
18173;1997;177720.0;13928.5;Westvoorne;259.0;104.0;667;1997;5.82
18174;1998;192926.0;13922.5;Westvoorne;259.0;105.0;667;1998;5.56
18175;1999;229867.0;13890.5;Westvoorne;259.0;105.0;674;1999;5.14
18176;2000;290169.0;13878.0;Westvoorne;258.0;105.0;678;2000;5.88
18177;2001;265756.0;14047.0;Westvoorne;258.0;106.0;1118;2001;5.88
18178;2002;291668.0;14219.0;Westvoorne;264.0;110.0;1145;2002;5.33
18179;2003;309943.0;14254.0;Westvoorne;266.0;112.0;1161;2003;3.85
18180;2004;302180.0;14254.0;Westvoorne;267.0;113.0;1200;2004;4.15
18181;2005;379965.0;14233.5;Westvoorne;266.0;113.0;1794;2005;3.2
18182;2006;369026.0;14176.0;Westvoorne;267.0;114.0;1810;2006;3.7
18183;2007;403500.0;14106.0;Westvoorne;265.0;114.0;1885;2007;3.84
18184;2008;400307.0;14057.5;Westvoorne;264.0;114.0;2121;2008;5.34
18185;2009;386197.0;14044.0;Westvoorne;263.0;114.0;2267;2009;4.86
18186;2010;378290.0;14024.5;Westvoorne;264.0;118.0;2264;2010;4.52
18187;2011;364768.0;13946.5;Westvoorne;263.0;121.0;2188;2011;4.22
18188;2012;352989.0;13895.5;Westvoorne;261.0;122.0;2158;2012;3.65
18189;2013;303876.0;13927.0;Westvoorne;261.0;122.0;2081;2013;3.51
18190;2014;289629.0;14023.5;Westvoorne;262.0;126.0;1950;2014;3.1
18191;2015;296460.0;14140.0;Westvoorne;265.0;126.0;1884;2015;2.28
18192;2016;308087.0;14227.0;Westvoorne;267.0;127.0;1897;2016;1.62
18193;2017;353831.0;14382.5;Westvoorne;268.0;127.0;1938;2017;2.23
18194;2018;385093.0;14567.0;Westvoorne;273.0;128.0;2042;2018;1.68
18195;2019;394821.0;14678.5;Westvoorne;275.0;128.0;2200;2019;1.94
18196;2020;506474.0;14815.5;Westvoorne;277.0;130.0;2445;2020;1.88
18197;2021;595974.0;14930.0;Westvoorne;280.0;131.0;;2021;1.43
18198;1995;101004.0;22845.5;Wierden;238.0;79.0;.;1995;7.12
18199;1996;109932.0;22784.0;Wierden;236.0;79.0;.;1996;6.25
18200;1997;124176.0;22865.0;Wierden;236.0;80.0;582;1997;5.82
18201;1998;131775.0;23071.5;Wierden;238.0;83.0;590;1998;5.56
18202;1999;166618.0;23294.5;Wierden;241.0;84.0;615;1999;5.14
18203;2000;193919.0;23418.0;Wierden;243.0;85.0;630;2000;5.88
18204;2001;223485.0;23422.0;Wierden;246.0;87.0;1178;2001;5.88
18205;2002;219284.0;23436.5;Wierden;246.0;87.0;1188;2002;5.33
18206;2003;221956.0;23393.5;Wierden;247.0;88.0;1202;2003;3.85
18207;2004;224478.0;23418.0;Wierden;247.0;89.0;1228;2004;4.15
18208;2005;243809.0;23516.5;Wierden;248.0;90.0;1889;2005;3.2
18209;2006;242994.0;23489.5;Wierden;249.0;90.0;1904;2006;3.7
18210;2007;261571.0;23402.0;Wierden;248.0;91.0;2051;2007;3.84
18211;2008;266190.0;23413.5;Wierden;247.0;92.0;2250;2008;5.34
18212;2009;291438.0;23457.0;Wierden;248.0;93.0;2374;2009;4.86
18213;2010;248809.0;23538.5;Wierden;247.0;94.0;2441;2010;4.52
18214;2011;244989.0;23727.0;Wierden;249.0;95.0;2414;2011;4.22
18215;2012;219165.0;23815.5;Wierden;251.0;98.0;2386;2012;3.65
18216;2013;214126.0;23858.0;Wierden;251.0;99.0;2315;2013;3.51
18217;2014;230928.0;23891.5;Wierden;252.0;101.0;2195;2014;3.1
18218;2015;222801.0;23913.0;Wierden;252.0;101.0;2152;2015;2.28
18219;2016;249917.0;24088.5;Wierden;253.0;100.0;2204;2016;1.62
18220;2017;258629.0;24241.5;Wierden;256.0;102.0;2281;2017;2.23
18221;2018;277319.0;24304.5;Wierden;256.0;102.0;2373;2018;1.68
18222;2019;311026.0;24398.5;Wierden;257.0;103.0;2523;2019;1.94
18223;2020;346843.0;24492.0;Wierden;258.0;104.0;2692;2020;1.88
18224;2021;376444.0;24590.5;Wierden;259.0;105.0;;2021;1.43
18225;1995;74945.0;8445.0;Wieringen;;;;1995;7.12
18226;1996;81424.0;8449.0;Wieringen;;;;1996;6.25
18227;1997;98385.0;8414.5;Wieringen;;;;1997;5.82
18228;1998;108490.0;8370.5;Wieringen;;;;1998;5.56
18229;1999;127788.0;8320.0;Wieringen;;;;1999;5.14
18230;2000;152484.0;8328.0;Wieringen;;;;2000;5.88
18231;2001;163395.0;8377.5;Wieringen;;;;2001;5.88
18232;2002;181019.0;8377.0;Wieringen;;;;2002;5.33
18233;2003;169502.0;8404.5;Wieringen;;;;2003;3.85
18234;2004;197672.0;8516.5;Wieringen;;;;2004;4.15
18235;2005;185409.0;8637.5;Wieringen;;;;2005;3.2
18236;2006;208557.0;8700.0;Wieringen;;;;2006;3.7
18237;2007;210276.0;8671.5;Wieringen;;;;2007;3.84
18238;2008;237053.0;8655.0;Wieringen;;;;2008;5.34
18239;2009;213402.0;8659.0;Wieringen;;;;2009;4.86
18240;2010;213925.0;8631.5;Wieringen;;;;2010;4.52
18241;2011;195328.0;8590.5;Wieringen;;;;2011;4.22
18242;2012;;;Wieringen;;;;2012;3.65
18243;2013;;;Wieringen;;;;2013;3.51
18244;2014;;;Wieringen;;;;2014;3.1
18245;2015;;;Wieringen;;;;2015;2.28
18246;2016;;;Wieringen;;;;2016;1.62
18247;2017;;;Wieringen;;;;2017;2.23
18248;2018;;;Wieringen;;;;2018;1.68
18249;2019;;;Wieringen;;;;2019;1.94
18250;2020;;;Wieringen;;;;2020;1.88
18251;2021;;;Wieringen;;;;2021;1.43
18252;1995;84373.0;12091.5;Wieringermeer;;;;1995;7.12
18253;1996;81929.0;12067.5;Wieringermeer;;;;1996;6.25
18254;1997;102152.0;12017.5;Wieringermeer;;;;1997;5.82
18255;1998;113988.0;12104.5;Wieringermeer;;;;1998;5.56
18256;1999;138020.0;12230.5;Wieringermeer;;;;1999;5.14
18257;2000;155467.0;12285.0;Wieringermeer;;;;2000;5.88
18258;2001;172669.0;12469.0;Wieringermeer;;;;2001;5.88
18259;2002;192746.0;12625.5;Wieringermeer;;;;2002;5.33
18260;2003;162831.0;12604.5;Wieringermeer;;;;2003;3.85
18261;2004;180266.0;12539.5;Wieringermeer;;;;2004;4.15
18262;2005;200248.0;12525.5;Wieringermeer;;;;2005;3.2
18263;2006;215348.0;12611.5;Wieringermeer;;;;2006;3.7
18264;2007;208534.0;12641.0;Wieringermeer;;;;2007;3.84
18265;2008;210671.0;12586.5;Wieringermeer;;;;2008;5.34
18266;2009;205253.0;12569.5;Wieringermeer;;;;2009;4.86
18267;2010;194310.0;12578.0;Wieringermeer;;;;2010;4.52
18268;2011;191194.0;12570.5;Wieringermeer;;;;2011;4.22
18269;2012;;;Wieringermeer;;;;2012;3.65
18270;2013;;;Wieringermeer;;;;2013;3.51
18271;2014;;;Wieringermeer;;;;2014;3.1
18272;2015;;;Wieringermeer;;;;2015;2.28
18273;2016;;;Wieringermeer;;;;2016;1.62
18274;2017;;;Wieringermeer;;;;2017;2.23
18275;2018;;;Wieringermeer;;;;2018;1.68
18276;2019;;;Wieringermeer;;;;2019;1.94
18277;2020;;;Wieringermeer;;;;2020;1.88
18278;2021;;;Wieringermeer;;;;2021;1.43
18279;1995;105352.0;36288.5;Wijchen;537.0;199.0;.;1995;7.12
18280;1996;116985.0;36675.0;Wijchen;545.0;203.0;.;1996;6.25
18281;1997;130772.0;37108.0;Wijchen;548.0;205.0;1284;1997;5.82
18282;1998;149295.0;37476.5;Wijchen;558.0;211.0;1329;1998;5.56
18283;1999;160936.0;37814.0;Wijchen;559.0;212.0;1345;1999;5.14
18284;2000;186196.0;38270.0;Wijchen;569.0;219.0;1393;2000;5.88
18285;2001;215581.0;38629.0;Wijchen;574.0;221.0;2222;2001;5.88
18286;2002;212960.0;39197.0;Wijchen;580.0;222.0;2251;2002;5.33
18287;2003;230067.0;39721.0;Wijchen;592.0;229.0;2325;2003;3.85
18288;2004;219329.0;39895.0;Wijchen;597.0;231.0;2340;2004;4.15
18289;2005;240320.0;39710.5;Wijchen;597.0;232.0;3507;2005;3.2
18290;2006;252138.0;39494.0;Wijchen;593.0;233.0;3523;2006;3.7
18291;2007;262704.0;39569.5;Wijchen;593.0;235.0;3843;2007;3.84
18292;2008;271097.0;39804.0;Wijchen;596.0;237.0;4145;2008;5.34
18293;2009;255632.0;40048.0;Wijchen;600.0;242.0;4336;2009;4.86
18294;2010;251786.0;40327.5;Wijchen;603.0;245.0;4457;2010;4.52
